count,diff_srv_rate,dst_bytes,dst_host_count,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,duration,hot,last_flag,logged_in,num_compromised,srv_count,srv_diff_host_rate
128,0.88,1,255,0.78,1.0,0.0,0,0,17,0,0,1,0.0
270,0.06,0,255,0.06,0.0,0.0,0,0,19,0,0,18,0.0
4,0.0,872,47,0.0,0.02,0.05,0,0,21,1,0,5,0.4
102,0.07,0,255,0.06,0.0,0.0,0,0,21,0,0,1,0.0
133,0.0,43,255,0.01,0.0,0.0,0,0,18,0,0,133,0.0
7,0.0,4665,132,0.0,0.01,0.01,0,0,21,1,0,7,0.0
1,0.0,662,2,0.0,0.5,0.07,0,0,21,1,0,1,0.0
241,0.07,0,255,0.06,0.0,0.0,0,0,19,0,0,14,0.0
271,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,9,0.0
2,0.0,0,4,0.0,1.0,0.3,0,0,14,0,0,3,0.67
2,0.0,8314,255,0.0,0.0,0.0,0,2,16,1,1,2,0.0
1,0.0,147,109,0.02,0.01,0.0,0,0,1,0,0,1,0.0
2,0.0,0,8,0.0,1.0,0.17,0,0,12,0,0,2,0.0
10,0.0,2827,35,0.0,0.03,0.05,0,0,21,1,0,10,0.0
2,1.0,0,25,0.08,0.2,0.06,0,0,21,0,0,1,0.0
21,0.0,728,198,0.0,0.01,0.01,0,0,21,1,0,21,0.0
212,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,7,0.0
25,0.0,1101,25,0.0,0.04,0.03,0,0,21,1,0,25,0.0
10,0.0,0,255,0.01,0.0,0.0,2073,0,15,1,0,10,0.0
1,0.0,93,217,0.01,0.0,0.0,4,0,11,1,0,1,0.0
48,0.0,14335,255,0.0,0.0,0.0,0,0,21,1,0,48,0.0
1,0.0,174,255,0.01,0.0,0.0,0,0,14,0,0,1,0.0
4,0.0,1427,46,0.0,0.02,0.04,0,0,21,1,0,4,0.0
1,0.0,46,255,0.02,0.0,0.0,1,0,14,1,0,1,0.0
66,0.0,0,255,0.0,0.0,0.0,902,0,15,1,0,66,0.0
1,0.0,242,88,0.0,0.01,0.02,0,0,21,1,0,2,1.0
1,0.0,0,128,0.03,0.07,0.07,0,0,21,0,0,1,0.0
40,0.17,0,255,0.17,0.0,0.0,0,0,21,0,0,5,0.0
4,0.0,1227,169,0.0,0.01,0.0,0,0,21,1,0,4,0.0
7,0.0,267,254,0.0,0.0,0.01,0,0,21,1,0,7,0.0
133,0.07,0,255,0.06,0.0,0.0,0,0,21,0,0,17,0.0
139,0.06,0,255,0.05,0.0,0.0,0,0,19,0,0,16,0.0
2,0.0,1188,50,0.0,0.02,0.06,0,0,21,1,0,15,0.13
3,0.0,389,86,0.0,0.01,0.02,0,0,21,1,0,3,0.0
1,0.0,146,255,0.0,0.0,0.0,0,0,11,0,0,1,0.0
10,0.0,4153,46,0.0,0.02,0.02,0,0,21,1,0,10,0.0
110,0.06,0,255,0.05,0.0,0.0,0,0,21,0,0,9,0.0
1,0.0,112,78,0.03,0.85,0.01,0,0,21,0,0,1,0.0
4,0.0,295,255,0.0,0.0,0.0,0,0,21,1,0,4,0.0
299,0.05,0,255,0.06,0.0,0.0,0,0,21,0,0,19,0.0
2,0.0,0,148,0.04,0.19,0.05,280,0,3,0,0,2,0.0
1,0.0,597,149,0.04,0.01,0.0,281,2,11,1,0,1,0.0
145,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,5,0.0
191,0.08,0,255,0.08,0.0,0.0,0,0,21,0,0,18,0.0
259,0.07,0,255,0.07,0.0,0.0,0,0,20,0,0,16,0.0
1,0.0,0,55,0.05,0.13,0.0,0,0,20,0,0,1,0.0
1,0.0,0,116,0.02,0.08,0.12,0,0,4,0,0,1,0.0
2,0.0,147,255,0.01,0.0,0.0,0,0,9,0,0,2,0.0
1,0.0,174,255,0.02,0.0,0.0,0,0,15,0,0,1,0.0
1,0.0,15,255,0.04,0.0,0.0,8224,0,7,0,0,1,0.0
116,0.0,0,255,0.0,0.0,0.0,0,0,18,0,0,116,0.0
71,0.0,0,96,0.04,0.74,0.0,0,0,9,0,0,71,0.0
325,0.0,52,255,0.0,0.99,0.0,0,0,17,0,0,325,0.0
8,0.0,2023,184,0.0,0.01,0.01,0,0,21,1,0,28,0.14
2,0.0,3222,255,0.01,0.0,0.0,0,0,18,1,0,3,0.67
1,0.0,13985,88,0.0,0.01,0.0,0,0,21,1,0,1,0.0
1,0.0,0,255,0.01,0.0,0.0,906,0,13,1,0,1,0.0
9,0.22,4,255,0.29,0.84,0.0,0,0,3,0,0,7,0.0
2,0.0,5059,2,0.0,0.5,0.04,0,0,21,1,0,3,0.67
1,0.0,44,255,0.27,0.0,0.0,7502,0,18,0,0,1,0.0
18,0.0,792,255,0.0,0.0,0.0,0,0,21,1,0,35,0.11
1,0.0,44,255,0.02,0.0,0.0,7530,0,18,0,0,1,0.0
1,0.0,0,255,0.0,0.01,0.0,0,0,15,0,0,1,0.0
1,0.0,15,49,0.1,0.02,0.02,0,0,12,0,0,6,0.67
1,0.0,93,144,0.02,0.01,0.02,5,0,9,1,0,1,0.0
8,1.0,0,46,0.33,0.02,1.0,0,0,12,0,0,1,0.0
5,0.0,8314,255,0.01,0.0,0.0,0,2,12,1,1,5,0.0
1,0.0,44,255,0.02,0.0,0.0,8031,0,17,0,0,1,0.0
3,0.0,8314,255,0.0,0.0,0.0,0,2,16,1,1,3,0.0
32,0.0,330,255,0.0,0.0,0.0,0,0,21,1,0,39,0.08
262,0.06,0,255,0.06,0.0,0.0,0,0,18,0,0,11,0.0
5,0.8,0,198,0.03,0.01,0.04,0,0,15,0,0,2,1.0
16,0.0,885,255,0.0,0.0,0.0,0,0,21,1,0,16,0.0
9,0.0,951,86,0.0,0.01,0.01,0,0,21,1,0,14,0.29
346,0.0,51,255,0.0,0.86,0.0,0,0,17,0,0,346,0.0
2,0.0,762,2,0.0,0.5,0.02,0,0,21,1,0,2,0.0
23,0.0,182,255,0.0,0.0,0.0,0,0,21,1,0,42,0.07
4,0.0,1047,243,0.0,0.0,0.02,0,0,21,1,0,4,0.0
2,0.0,8735,103,0.0,0.01,0.01,0,0,21,1,0,2,0.0
129,0.06,0,255,0.05,0.0,0.0,0,0,21,0,0,10,0.0
115,0.07,0,255,0.06,0.0,0.0,0,0,20,0,0,2,0.0
2,0.0,0,2,0.0,1.0,0.5,0,0,5,0,0,4,0.5
20,0.0,3410,255,0.0,0.0,0.0,0,0,21,1,0,20,0.0
1,0.0,0,1,0.0,1.0,0.52,0,0,16,0,0,3,0.67
1,0.0,93,160,0.02,0.01,0.01,4,0,9,1,0,1,0.0
1,0.0,93,255,0.02,0.0,0.0,5,0,16,1,0,1,0.0
112,0.06,0,255,0.05,0.0,0.0,0,0,21,0,0,9,0.0
511,1.0,0,255,0.94,0.0,0.0,0,0,20,0,0,1,0.0
2,0.0,1969,7,0.0,0.14,0.15,0,0,21,1,0,2,0.0
2,1.0,0,39,0.08,0.18,0.0,0,0,20,0,0,1,0.0
1,0.0,93,255,0.01,0.0,0.0,4,0,16,1,0,1,0.0
29,0.0,354,255,0.0,0.0,0.0,0,0,21,1,0,29,0.0
190,0.08,0,255,0.08,0.0,0.0,0,0,21,0,0,15,0.0
12,0.0,279,114,0.0,0.01,0.01,0,0,21,1,0,12,0.0
3,0.0,2698,255,0.02,0.0,0.0,0,0,21,1,0,4,0.5
149,0.05,0,255,0.05,0.0,0.0,0,0,21,0,0,20,0.0
5,0.0,1942,5,0.0,0.2,0.01,0,0,21,1,0,16,0.19
188,0.0,0,255,0.0,1.0,0.0,0,0,18,0,0,188,0.0
220,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,5,0.0
210,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,2,0.0
249,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,8,0.0
32,0.0,2967,153,0.0,0.01,0.02,0,0,21,1,0,32,0.0
3,0.0,34,255,0.01,0.0,0.0,0,0,18,0,0,18,0.17
2,0.0,0,64,0.06,0.14,0.09,0,0,21,0,0,2,0.0
12,0.0,823,226,0.0,0.01,0.01,0,0,21,1,0,12,0.0
24,0.0,6170,109,0.0,0.01,0.02,0,0,21,1,0,26,0.12
291,0.05,0,255,0.06,0.0,0.0,0,0,21,0,0,17,0.0
8,0.0,741,255,0.0,0.0,0.0,0,0,21,1,0,8,0.0
15,0.0,8532,255,0.0,0.0,0.0,0,0,21,1,0,28,0.11
16,0.0,1266,255,0.0,0.0,0.0,0,0,21,1,0,26,0.08
1,0.0,17743,95,0.0,0.01,0.04,0,0,21,1,0,1,0.0
43,0.0,0,255,0.01,0.0,0.0,812,0,14,1,0,43,0.0
2,0.0,174,255,0.02,0.0,0.0,0,0,15,0,0,2,0.0
8,0.0,5237,42,0.0,0.02,0.04,0,0,21,1,0,8,0.0
3,0.0,1197,18,0.0,0.06,0.04,0,0,21,1,0,7,0.29
76,0.49,1,255,0.57,0.65,0.0,0,0,19,0,0,1,0.0
2,1.0,44,255,0.52,0.0,0.0,0,0,19,0,0,1,0.0
115,0.07,0,255,0.28,0.0,0.0,0,0,20,0,0,6,0.0
2,0.0,7138,11,0.0,0.09,0.02,0,0,21,1,0,2,0.0
1,0.0,0,1,0.0,1.0,0.18,0,0,14,0,0,1,0.0
3,0.0,332,16,0.0,0.06,0.06,0,0,21,1,0,3,0.0
282,0.06,0,255,0.06,0.0,0.0,0,0,20,0,0,19,0.0
20,0.0,1141,20,0.0,0.05,0.02,0,0,21,1,0,20,0.0
249,0.07,0,255,0.08,0.0,0.0,0,0,21,0,0,2,0.0
2,1.0,44,144,0.03,0.01,0.04,0,0,14,0,0,2,1.0
1,0.0,93,255,0.01,0.0,0.0,4,0,16,1,0,1,0.0
243,0.07,0,255,0.07,0.0,0.0,0,0,19,0,0,4,0.0
25,0.0,0,255,0.0,0.0,0.0,898,0,15,1,0,25,0.0
119,0.08,0,255,0.06,0.0,0.0,0,0,21,0,0,15,0.0
2,0.0,293,255,0.14,0.0,0.0,1,0,11,1,0,2,0.0
3,1.0,36,97,0.05,0.01,0.03,1,0,12,1,0,9,1.0
387,0.0,52,255,0.0,1.0,0.0,0,0,17,0,0,387,0.0
1,0.0,83,107,0.04,0.01,0.01,0,0,18,1,0,1,0.0
36,0.0,378,36,0.0,0.03,0.02,0,0,21,1,0,59,0.03
1,0.0,435,255,0.06,0.0,0.0,0,0,18,1,0,4,1.0
1,0.0,174,255,0.02,0.0,0.0,0,0,15,0,0,1,0.0
209,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,18,0.0
1,0.0,174,255,0.02,0.0,0.0,0,0,15,0,0,1,0.0
12,0.0,1148,138,0.0,0.01,0.04,0,0,21,1,0,23,0.09
2,0.0,10771,39,0.0,0.03,0.02,0,0,21,1,0,2,0.0
147,0.06,0,255,0.05,0.0,0.0,0,0,21,0,0,17,0.0
184,1.0,0,219,0.79,0.0,0.0,0,0,18,0,0,1,0.0
1,0.0,93,255,0.01,0.0,0.0,4,0,18,1,0,1,0.0
23,0.0,299,255,0.0,0.0,0.0,0,0,21,1,0,23,0.0
2,0.0,1701,132,0.0,0.01,0.02,0,0,21,1,0,2,0.0
1,0.0,763,148,0.03,0.01,0.0,20,4,21,1,0,1,0.0
182,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,12,0.0
213,0.07,0,255,0.07,0.0,0.0,0,0,18,0,0,19,0.0
1,0.0,83,161,0.03,0.01,0.0,0,0,21,1,0,1,0.0
1,0.0,0,114,0.02,0.06,0.13,280,0,3,0,0,1,0.0
4,0.75,36,169,0.03,0.01,0.03,1,0,14,1,0,3,1.0
1,0.0,174,255,0.02,0.0,0.0,0,0,7,0,0,1,0.0
207,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,12,0.0
1,0.0,0,179,0.04,0.01,0.07,0,0,13,0,0,3,1.0
1,0.0,601,255,0.03,0.0,0.0,283,2,12,1,0,1,0.0
143,0.1,0,255,0.09,0.0,0.0,0,0,21,0,0,1,0.0
1,0.0,338,34,0.12,0.03,0.01,0,0,21,1,0,1,0.0
1,0.0,597,255,0.02,0.0,0.0,282,2,13,1,0,1,0.0
1,0.0,307,30,0.1,0.03,0.0,13,0,14,0,0,1,0.0
2,0.0,3216,215,0.0,0.0,0.02,0,0,21,1,0,2,0.0
2,0.0,3788,6,0.0,0.17,0.03,0,0,21,1,0,2,0.0
3,0.67,293,255,0.16,0.0,0.0,1,0,12,1,0,2,0.0
1,0.0,93,255,0.02,0.0,0.0,4,0,15,1,0,1,0.0
175,1.0,1,255,0.74,0.99,0.0,0,0,15,0,0,1,0.0
4,1.0,0,255,0.03,0.0,0.0,0,0,14,0,0,8,1.0
4,0.0,307,191,0.0,0.01,0.02,0,0,21,1,0,4,0.0
3,0.0,0,42,0.0,1.0,0.0,0,0,21,0,0,5,0.6
1,0.0,596,12,0.0,0.08,0.03,0,0,21,1,0,2,1.0
480,1.0,0,255,1.0,0.0,0.0,0,0,20,0,0,1,0.0
11,0.0,1,255,0.01,0.0,0.0,2044,0,14,1,0,11,0.0
1,0.0,0,201,1.0,1.0,0.0,0,0,18,0,0,1,0.0
1,0.0,1076,1,0.0,1.0,0.03,0,0,21,1,0,11,0.18
1,0.0,93,255,0.01,0.0,0.0,8,0,17,1,0,1,0.0
7,0.0,345,73,0.0,0.01,0.02,0,0,21,1,0,7,0.0
44,0.0,0,255,0.0,0.0,0.0,939,0,15,1,0,44,0.0
192,0.09,0,255,0.09,0.0,0.0,0,0,21,0,0,18,0.0
19,0.0,2139,50,0.0,0.02,0.01,0,0,21,1,0,43,0.07
5,0.0,383,255,0.0,0.0,0.0,0,0,21,1,0,5,0.0
3,0.0,1026,100,0.0,0.01,0.04,0,0,21,1,0,3,0.0
2,0.0,8586,157,0.0,0.01,0.02,0,0,21,1,0,2,0.0
65,0.0,0,255,0.0,1.0,0.0,0,0,19,0,0,65,0.0
1,0.0,597,255,0.03,0.0,0.0,283,2,12,1,0,1,0.0
143,0.1,0,255,0.09,0.0,0.0,0,0,18,0,0,5,0.0
110,0.0,0,255,0.61,0.36,0.0,0,0,18,0,0,110,0.0
9,0.0,0,255,0.02,0.07,0.0,0,0,18,0,0,10,0.2
34,0.0,0,255,0.0,0.0,0.0,904,0,16,1,0,34,0.0
1,0.0,0,45,0.11,0.02,0.02,0,0,13,0,0,24,0.83
1,0.0,0,16,0.0,1.0,0.0,0,0,0,0,0,2,1.0
1,0.0,0,255,0.65,0.64,0.0,0,0,3,0,0,1,0.0
5,0.0,537,34,0.0,0.03,0.04,0,0,21,1,0,5,0.0
2,1.0,44,100,0.05,0.01,0.03,0,0,13,0,0,3,1.0
2,0.0,293,255,0.04,0.0,0.0,5,0,15,1,0,2,0.0
211,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,8,0.0
3,0.0,3188,3,0.0,0.33,0.01,0,0,21,1,0,23,0.13
134,0.0,0,255,0.01,1.0,0.0,0,0,21,0,0,134,0.0
1,0.0,336,64,0.05,0.02,0.01,3,0,21,1,0,3,1.0
149,0.05,0,255,0.06,0.0,0.0,0,0,21,0,0,9,0.0
9,0.0,1007,89,0.0,0.01,0.04,0,0,21,1,0,19,0.16
61,0.15,0,255,0.1,0.0,0.0,0,0,21,0,0,4,0.0
138,0.06,0,255,0.05,0.0,0.0,0,0,18,0,0,20,0.0
2,0.0,397,255,0.0,0.0,0.0,0,0,21,1,0,4,0.5
1,0.0,0,255,0.02,0.0,0.0,0,0,15,0,0,1,0.0
1,0.0,440,4,0.0,0.25,0.03,0,0,21,1,0,2,1.0
1,0.0,93,255,0.02,0.0,0.0,4,0,18,1,0,1,0.0
15,0.0,1534,99,0.0,0.01,0.01,0,0,21,1,0,31,0.06
1,0.0,597,221,0.68,0.0,0.0,282,2,9,1,0,1,0.0
1,0.0,0,255,0.01,0.0,0.0,0,0,18,0,0,1,0.0
1,0.0,44,255,0.03,0.0,0.0,7473,0,18,0,0,1,0.0
124,0.06,0,255,0.05,0.0,0.0,0,0,21,0,0,7,0.0
194,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,19,0.0
3,0.0,293,255,0.13,0.0,0.0,1,0,11,1,0,3,0.0
1,0.0,332,230,0.02,0.0,0.02,0,0,21,1,0,1,0.0
4,0.0,17233,181,0.0,0.01,0.01,0,0,21,1,0,4,0.0
153,0.1,0,255,0.1,0.0,0.0,0,0,21,0,0,2,0.0
9,0.0,2238,49,0.0,0.02,0.01,0,0,21,1,0,9,0.0
3,0.67,88,4,0.0,0.5,0.0,0,0,21,0,0,10,0.4
188,0.09,0,255,0.09,0.0,0.0,0,0,19,0,0,3,0.0
120,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,3,0.0
26,0.0,442,235,0.0,0.0,0.02,0,0,21,1,0,26,0.0
191,0.0,0,255,0.0,1.0,0.0,0,0,18,0,0,191,0.0
6,0.0,1213,255,0.0,0.0,0.0,0,0,21,1,0,6,0.0
10,0.0,1157,255,0.0,0.0,0.0,0,0,21,1,0,10,0.0
1,0.0,105,255,0.01,0.0,0.0,0,0,12,0,0,1,0.0
3,0.0,293,255,0.04,0.0,0.0,1,0,18,1,0,3,0.0
2,0.0,1512,255,0.0,0.0,0.0,0,0,21,1,0,2,0.0
1,0.0,7919,113,0.04,0.01,0.0,9,0,0,1,0,1,0.0
4,0.0,2748,255,0.0,0.0,0.0,0,0,21,1,0,4,0.0
1,0.0,93,233,0.01,0.0,0.0,5,0,10,1,0,1,0.0
1,0.0,599,164,0.04,0.01,0.0,281,2,11,1,0,1,0.0
9,0.0,294,255,0.0,0.0,0.0,0,0,21,1,0,10,0.2
1,0.0,30572,255,0.0,0.0,0.0,0,0,21,1,0,1,0.0
511,0.0,0,187,0.03,0.34,0.0,0,0,18,0,0,511,0.0
229,0.07,0,255,0.06,0.0,0.0,0,0,20,0,0,15,0.0
244,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,10,0.0
1,0.0,44,255,0.21,0.0,0.0,7434,0,18,0,0,1,0.0
39,0.0,0,255,0.0,1.0,0.0,0,0,18,0,0,39,0.0
282,0.06,0,255,0.06,0.0,0.0,0,0,19,0,0,16,0.0
1,0.0,93,255,0.02,0.0,0.0,4,0,15,1,0,1,0.0
13,0.0,2446,255,0.0,0.0,0.0,0,0,21,1,0,16,0.25
511,0.0,54,255,0.0,0.87,0.0,0,0,17,0,0,511,0.0
8,0.0,527,124,0.0,0.01,0.03,0,0,21,1,0,8,0.0
7,0.0,13985,255,0.0,0.0,0.0,0,0,21,1,0,7,0.0
260,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,16,0.0
1,0.0,601,255,0.03,0.0,0.0,282,2,14,1,0,1,0.0
4,0.0,356,38,0.0,0.03,0.02,0,0,21,1,0,4,0.0
3,1.0,137,255,0.03,0.0,0.0,0,0,16,1,0,1,0.0
3,1.0,0,255,0.8,0.0,0.0,0,0,16,0,0,2,1.0
1,0.0,362,20,0.15,0.05,0.01,0,0,21,1,0,1,0.0
12,0.0,275,255,0.01,0.0,0.0,0,0,21,1,0,12,0.0
1,0.0,44,255,0.02,0.0,0.0,7310,0,14,0,0,1,0.0
1,0.0,146,255,0.01,0.0,0.0,0,0,0,0,0,1,0.0
100,0.08,0,255,0.06,0.0,0.0,0,0,21,0,0,11,0.0
220,0.08,0,255,0.07,0.0,0.0,0,0,21,0,0,2,0.0
1,0.0,599,255,0.02,0.0,0.0,282,2,12,1,0,1,0.0
510,1.0,0,255,1.0,0.0,0.0,0,0,20,0,0,1,0.0
270,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,5,0.0
250,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,7,0.0
10,0.0,0,35,0.11,0.29,0.0,0,0,11,0,0,10,0.0
33,0.0,1340,255,0.0,0.0,0.0,0,0,21,1,0,43,0.05
3,0.0,3222,255,0.02,0.0,0.0,0,0,21,1,0,3,0.0
20,0.0,702,255,0.0,0.0,0.0,0,0,21,1,0,20,0.0
1,0.0,93,255,0.01,0.0,0.0,3,0,18,1,0,1,0.0
1,0.0,178,255,0.01,0.0,0.0,1,0,13,0,0,1,0.0
290,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,4,0.0
1,0.0,595,148,0.04,0.01,0.0,282,2,11,1,0,1,0.0
27,0.0,294,255,0.0,0.0,0.0,0,0,21,1,0,29,0.1
3,0.0,406,64,0.0,0.02,0.03,0,0,21,1,0,34,0.09
510,1.0,0,255,1.0,0.0,0.0,0,0,20,0,0,1,0.0
218,0.06,0,255,0.07,0.0,0.0,0,0,20,0,0,8,0.0
121,0.06,0,255,0.05,0.0,0.0,0,0,21,0,0,16,0.0
509,1.0,0,255,1.0,0.0,0.0,0,0,20,0,0,1,0.0
5,0.0,0,255,0.01,0.0,0.0,0,0,13,0,0,5,0.0
10,0.0,358,231,0.0,0.0,0.02,0,0,21,1,0,10,0.0
1,0.0,0,7,0.0,1.0,0.12,0,0,13,0,0,1,0.0
150,0.05,0,255,0.06,0.0,0.0,0,0,19,0,0,20,0.0
5,0.0,1534,5,0.0,0.2,0.07,0,0,21,1,0,5,0.0
21,0.0,269,255,0.0,0.0,0.0,0,0,21,1,0,21,0.0
1,0.0,0,122,0.05,0.04,0.13,0,0,21,0,0,1,0.0
228,0.07,0,255,0.08,0.0,0.0,0,0,19,0,0,11,0.0
236,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,14,0.0
135,0.06,0,255,0.05,0.0,0.0,0,0,21,0,0,12,0.0
2,0.0,23349,46,0.0,0.02,0.05,0,0,21,1,0,2,0.0
4,0.0,254,120,0.0,0.01,0.01,0,0,21,1,0,4,0.0
22,0.0,1274,132,0.0,0.01,0.02,0,0,21,1,0,22,0.0
3,0.0,3447,3,0.0,0.33,0.03,0,0,21,1,0,3,0.0
240,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,1,0.0
102,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,3,0.0
10,0.0,255,112,0.0,0.01,0.04,0,0,21,1,0,13,0.15
4,0.0,1026,4,0.0,0.25,0.12,0,0,21,1,0,4,0.0
65,0.0,0,255,0.0,0.0,0.0,0,0,18,0,0,65,0.0
50,0.0,0,255,0.02,0.2,0.0,0,0,6,0,0,50,0.0
3,0.0,12266,51,0.0,0.02,0.02,0,0,21,1,0,3,0.0
2,0.0,0,255,0.02,0.05,0.0,1,0,19,0,0,2,0.0
126,0.0,0,255,0.0,0.0,0.0,0,0,18,0,0,126,0.0
4,0.0,8314,255,0.0,0.0,0.0,0,2,15,1,1,6,0.33
1,0.0,15,255,0.03,0.0,0.0,1,0,14,0,0,4,0.75
219,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,20,0.0
1,0.0,174,255,0.01,0.0,0.0,0,0,16,0,0,1,0.0
22,0.0,12114,255,0.0,0.0,0.0,0,0,21,1,0,22,0.0
10,0.0,454,255,0.0,0.0,0.0,0,0,21,1,0,11,0.18
1,0.0,336,87,0.06,0.01,0.01,2,0,21,1,0,1,0.0
1,0.0,381,255,0.03,0.0,0.0,0,0,16,0,0,1,0.0
1,0.0,331,207,0.03,0.0,0.01,1,0,21,1,0,2,1.0
1,0.0,3249,1,0.0,1.0,0.27,0,0,14,0,0,1,0.0
1,0.0,526,2,0.0,0.5,0.02,0,0,21,1,0,13,0.15
125,0.06,0,255,0.06,0.0,0.0,0,0,19,0,0,10,0.0
511,0.0,0,157,0.01,0.89,0.0,0,0,18,0,0,511,0.0
5,0.0,8314,255,0.01,0.0,0.0,0,2,15,1,1,6,0.33
2,0.0,0,255,0.01,0.01,0.0,0,0,14,0,0,2,0.0
26,0.0,0,255,0.01,0.0,0.0,801,0,15,1,0,26,0.0
205,0.07,0,255,0.08,0.0,0.0,0,0,21,0,0,2,0.0
1,0.0,198345,114,0.0,0.01,0.01,0,0,21,1,0,8,0.38
1,0.0,0,69,0.06,0.16,0.11,0,0,20,0,0,1,0.0
5,0.0,8314,255,0.01,0.0,0.0,0,2,12,1,1,8,0.25
504,0.0,0,245,0.01,1.0,0.0,0,0,18,0,0,504,0.0
510,0.0,55,255,0.0,0.86,0.0,0,0,17,0,0,510,0.0
3,1.0,715,255,0.02,0.0,0.0,1,0,11,0,0,3,0.67
6,0.0,3644,6,0.0,0.17,0.05,0,0,21,1,0,6,0.0
3,0.0,105,255,0.01,0.01,0.0,0,0,8,0,0,3,0.0
1,0.0,0,14,0.36,0.07,0.03,0,0,12,0,0,15,1.0
1,0.0,328,31,0.13,0.03,0.03,0,0,21,1,0,2,1.0
472,1.0,0,255,1.0,0.0,0.0,0,0,19,0,0,1,0.0
6,0.0,1799,255,0.0,0.0,0.0,0,0,21,1,0,6,0.0
1,0.0,44,255,0.1,0.0,0.0,7230,0,18,0,0,1,0.0
4,0.0,3222,255,0.02,0.0,0.0,0,0,18,1,0,4,0.0
33,0.0,347,217,0.0,0.0,0.01,0,0,21,1,0,33,0.0
10,0.0,1880,65,0.0,0.02,0.03,0,0,21,1,0,10,0.0
12,0.0,695,62,0.0,0.02,0.03,0,0,21,1,0,13,0.15
180,0.06,0,255,0.05,0.0,0.0,0,0,21,0,0,19,0.0
111,0.07,0,255,0.06,0.0,0.0,0,0,19,0,0,2,0.0
119,0.07,0,255,0.06,0.0,0.0,0,0,21,0,0,9,0.0
2,0.0,5928,2,0.0,1.0,0.25,0,0,14,0,0,2,0.0
228,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,14,0.0
14,0.0,1529,204,0.0,0.0,0.01,0,0,21,1,0,14,0.0
1,0.0,174,255,0.02,0.0,0.0,0,0,7,0,0,1,0.0
3,0.0,5215,13,0.0,0.08,0.07,0,0,21,1,0,6,0.33
240,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,3,0.0
1,0.0,599,255,0.89,0.0,0.0,282,2,12,1,0,1,0.0
2,0.0,293,255,0.16,0.0,0.0,1,0,13,1,0,2,0.0
2,0.0,174,255,0.0,0.0,0.0,0,0,17,0,0,2,0.0
7,0.0,1380,255,0.01,0.0,0.0,0,0,21,1,0,7,0.0
1,0.0,93,255,0.02,0.0,0.0,4,0,16,1,0,1,0.0
1,0.0,93,255,0.01,0.0,0.0,3,0,17,1,0,1,0.0
212,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,6,0.0
98,0.07,0,255,0.06,0.0,0.0,0,0,18,0,0,6,0.0
104,0.09,0,255,0.07,0.0,0.0,0,0,21,0,0,2,0.0
121,0.88,1,255,0.9,1.0,0.0,0,0,16,0,0,1,0.0
34,0.0,921,168,0.0,0.01,0.02,0,0,21,1,0,34,0.0
74,0.05,0,255,0.02,0.01,0.0,0,0,19,0,0,17,0.0
10,0.0,454,255,0.0,0.0,0.0,0,0,21,1,0,10,0.0
29,0.0,136,255,0.01,0.0,0.0,0,0,21,0,0,108,0.02
7,0.0,42,255,0.0,0.01,0.0,0,0,21,0,0,10,0.2
12,0.0,1944,12,0.0,0.08,0.03,0,0,21,1,0,21,0.14
3,1.0,44,134,0.04,0.01,0.03,3,0,12,0,0,4,1.0
2,0.0,301,255,0.0,0.0,0.0,0,0,21,1,0,2,0.0
1,0.0,93,255,0.01,0.0,0.0,5,0,18,1,0,1,0.0
1,0.0,13956,41,0.0,0.02,0.02,0,0,21,1,0,6,0.33
1,0.0,44,255,0.03,0.0,0.0,8052,0,8,0,0,1,0.0
2,0.0,2246,8,0.0,0.12,0.02,0,0,21,1,0,2,0.0
248,0.01,86,255,0.01,0.0,0.0,0,0,18,0,0,246,0.0
12,0.0,0,255,0.01,0.0,0.0,2074,0,18,1,0,12,0.0
511,0.0,57,255,0.0,0.94,0.0,0,0,17,0,0,511,0.0
1,0.0,93,90,0.03,0.01,0.03,4,0,7,1,0,1,0.0
